"peiid","siteiid","ecositeid","ecositenm","ecositecorrdate","es_classifier","siteecositehistory.classifier","es_selection_method","upedonid","siteobsiid","usiteid","site_id","pedon_id","obsdate","obs_date","utmzone","utmeasting","utmnorthing","horizdatnm","longstddecimaldegrees","latstddecimaldegrees","gpspositionalerror","describer","descname","pedonpurpose","pedontype","pedlabsampnum","labdatadescflag","tsectstopnum","tsectinterval","utransectid","tsectkind","tsectselmeth","erocl","elev_field","slope_field","aspect_field","elev","slope","aspect","ecostatename","ecostateid","commphasename","commphaseid","plantassocnm","earthcovkind1","earthcovkind2","bedrckdepth","bedrckkind","bedrckhardness","pmgroupname","hillslopeprof","geomslopeseg","shapeacross","shapedown","slopecomplex","drainagecl","geomposhill","geomposmntn","geompostrce","geomposflats","swaterdepth","flodfreqcl","floddurcl","flodmonthbeg","pondfreqcl","ponddurcl","pondmonthbeg","climstaid","climstanm","climstatype","ffd","map","reannualprecip","airtempa","soiltempa","airtemps","soiltemps","airtempw","soiltempw","surface_fine_gravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_parafine_gravel","surface_paragravel","surface_paracobbles","surface_parastones","surface_paraboulders","surface_parachanners","surface_paraflagstones","surface_unspecified","surface_total_frags_pct_nopf","surface_total_frags_pct","othervegid","othervegclass","site_state","site_county","site_mlra","slope_shape","surface_fgravel","classdate","classifier","classtype","taxonname","localphase","taxonkind","seriesstatus","taxclname","taxpartsize","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","soiltaxedition","osdtypelocflag","taxmoistcl","taxtempregime","taxfamother","taxreaction","taxfamhahatmatcl","psctopdepth","pscbotdepth","selection_method","ochric.epipedon","argillic.horizon","paralithic.materials","lithic.contact","paralithic.contact","abrupt.textural.change","duripan","cambic.horizon","andic.soil.properties","umbric.epipedon","aquic.conditions","slickensides","mollic.epipedon","mottles.with.chroma.2.or.less","calcic.horizon","anthropic.epipedon","kandic.horizon","densic.contact","densic.materials","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","redox.concentrations","reduced.matrix","histic.epipedon","albic.horizon","spodic.horizon","fibric.soil.materials","hemic.soil.materials","sapric.soil.materials","volcanic.glass","folistic.epipedon","strongly.contrasting.particle.size.class","episaturation","endosaturation","secondary.carbonates","human.transported.material","glossic.horizon","spodic.materials","albic.materials","landform_string","landscape_string","microfeature_string","geomicrorelief_string","pmkind","pmorigin"
"640610",646304,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-17,"David Evans","David Evans","least missing data","11KWJ026",631663,"11CA630KWJ026","11CA630KWJ026","11KWJ026",2011-06-08,2011-06-08,10,708340.67,4223321.09,"NAD83",-120.6227798,38.1336098,NA,"Kristine Win Johnson","Kristine Win Johnson","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,337,28,28,337,28,28,NA,NA,NA,NA,NA,NA,NA,89,"metavolcanics","indurated","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"convex","linear","complex","well","side slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,NA,NA,"CA","CA009","18","convex / linear",0,2012-01-12,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic","not used","not used",NA,5,55,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"640616",646310,NA,NA,NA,NA,NA,NA,"11KWJ048",631669,"11CA630KWJ048","11CA630KWJ048","11KWJ048",2011-11-09,2011-11-09,10,701481.96,4225780.62,"NAD83",-120.7002716,38.1575012,NA,"Kristine Win Johnson","Kristine Win Johnson","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,721,40,25,721,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"colluvium over residuum","backslope",NA,NA,NA,NA,"well",NA,"mountainflank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18",NA,0,2019-01-15,"Andrew Brown","correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,NA,"thermic",NA,"not used",NA,22,72,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mountain","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"640625",646319,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-17,"David Evans","David Evans","least missing data","11KWJ030",631678,"11CA630KWJ030","11CA630KWJ030","11KWJ030",2011-06-17,2011-06-17,10,699481.1,4222653.79,"NAD83",-120.7241669,38.1297188,NA,"Kristine Win Johnson","Kristine Win Johnson","soil survey inventory","representative pedon for component",NA,FALSE,NA,NA,NA,NA,NA,NA,688,29,230,688,29,230,NA,NA,NA,NA,NA,"tree cover","hardwoods",52,"metavolcanics","moderately coherent","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"linear","linear","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","linear / linear",0,2012-02-03,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic","not used",NA,NA,3,52,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"640629",646323,NA,NA,NA,NA,NA,NA,"wanty003-sk",631682,"wanty003-sk","wanty003-sk","wanty003-sk",2007-03-07,2007-03-07,10,723472.08,4182351.82,"NAD83",-120.4630556,37.7611111,NA,"Stacy Kavanaugh","Stacy Kavanaugh","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,320,14,287,320,14,287,NA,NA,NA,NA,NA,"tree cover","hardwoods",NA,"greenstone","moderately coherent","residuum weathered from greenstone","footslope",NA,"concave","concave",NA,"well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","concave / concave",0,2015-12-30,"Andrew Paolucci","correlated","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,33,71,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"residuum","greenstone"
"640630",646324,NA,NA,NA,NA,NA,NA,"wanty004-sk",631683,"wanty004-sk","wanty004-sk","wanty004-sk",2007-03-07,2007-03-07,10,723383.34,4182428.16,"NAD83",-120.4641667,37.7619444,NA,"Stacy Kavanaugh","Stacy Kavanaugh","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,328,20,157,328,20,157,NA,NA,NA,NA,NA,"tree cover","hardwoods",NA,"greenstone","moderately coherent","residuum weathered from greenstone","backslope",NA,"convex","convex",NA,"well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","convex / convex",0,2015-12-30,"Andrew Paolucci","correlated","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,8,58,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"residuum","greenstone"
"640631",646325,NA,NA,NA,NA,NA,NA,"wanty005-sk",631684,"wanty005-sk","wanty005-sk","wanty005-sk",2007-03-12,2007-03-12,10,723614.35,4182341.41,"NAD83",-120.4613889,37.7611111,NA,"Stacy Kavanaugh","Stacy Kavanaugh","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,342,11,344,342,11,344,NA,NA,NA,NA,NA,"tree cover","hardwoods",NA,"greenstone","moderately coherent","residuum weathered from greenstone","backslope",NA,"concave","convex",NA,"well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","concave / convex",0,2015-12-30,"Andrew Paolucci","correlated","Gopheridge",NA,"series","established","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,20,66,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"residuum","greenstone"
"640647",646341,NA,NA,NA,NA,NA,NA,"JAD 357 67-5-21X",631700,"JAD 357 67-5-21X","JAD 357 67-5-21X","JAD 357 67-5-21X",1967-05-02,1967-05-02,10,699143.27,4201560.87,"NAD83",-120.7338889,37.9397222,NA,"James DeLapp","James DeLapp","full pedon description",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,242,NA,NA,242,NA,NA,NA,NA,NA,NA,NA,"tree cover","hardwoods",NA,"greenstone","moderately coherent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18",NA,0,2012-02-06 21:44:02.08,NA,"correlated","Loafercreek",NA,NA,NA,"Mixed, superactive, thermic",NA,NA,NA,NA,NA,NA,FALSE,"xeric","thermic",NA,NA,NA,NA,NA,"most recent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640650",646344,NA,NA,NA,NA,NA,NA,"07JCR008",631703,"07CA630JCR008","07CA630JCR008","07JCR008",2007-06-14,2007-06-14,10,700696.69,4201941.43,"NAD83",-120.7161102,37.9427795,NA,"John Rule","John Rule","full pedon description","taxadjunct to the series",NA,FALSE,NA,NA,NA,NA,NA,NA,317,23,305,317,23,305,NA,NA,NA,NA,NA,"tree cover","hardwoods",84,"metavolcanics",NA,"colluvium derived from metavolcanics over residuum weathered from metavolcanics",NA,NA,NA,NA,NA,"well",NA,NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18",NA,0,2012-02-06,NA,"correlated","Gopheridge",NA,"taxadjunct",NA,"Clayey-skeletal, superactive, thermic Typic Haploxerepts","clayey-skeletal","inceptisols","xerepts","haploxerepts","typic haploxerepts","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,25,84,"most recent",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"64505",64683,NA,NA,NA,NA,NA,NA,"716Q",64520,"716Q","716Q","716Q",1999-08-04,1999-08-04,10,633987,4375530,"NAD83",-121.4412472,39.5189667,NA,"DWB","DWB","full pedon description","OSD pedon","01N0266",FALSE,NA,NA,NA,NA,NA,NA,365,18,290,365,18,290,NA,NA,NA,NA,NA,"shrub cover",NA,107,"metavolcanics",NA,"residuum weathered from metavolcanics",NA,NA,NA,NA,NA,"well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,9,9,NA,NA,"CA","CA007","18",NA,0,2012-07-24 00:02:15.45,NA,"correlated","LOAFERCREEK",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","eighth edition",FALSE,"xeric","thermic","not used","not used",NA,15,66,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"residuum","metavolcanics"
"839192",856086,"F018XI200CA","Low Elevation Foothills",2016-05-17,"David Evans","David Evans","least missing data","2012CA6302033",831445,"2012CA6302033","2012CA6302033","2012CA6302033",2012-05-15,2012-05-15,NA,NA,NA,NA,-120.7687229,38.0098153,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,370,34,312,370,34,312,NA,NA,NA,NA,NA,"tree cover","intermixed conifers and hardwoods",75,"metavolcanics","moderately coherent","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,NA,NA,"CA","CA009","18","convex / convex",0,2013-01-28,NA,"sampled as","Loafercreek",NA,"series","established","Fine-loamy, mixed, active, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","eleventh edition",FALSE,"xeric","thermic",NA,NA,NA,5,55,"single record",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"839203",856097,NA,NA,NA,NA,NA,NA,"2012CA6302046",831456,"2012CA6302046","2012CA6302046","2012CA6302046",2012-06-19,2012-06-19,NA,NA,NA,NA,-120.8555441,38.1052204,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,148,30,5,148,30,5,NA,NA,NA,NA,NA,"tree cover","hardwoods",85,"metavolcanics","indurated","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","convex / convex",0,2013-01-30,NA,"sampled as","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","eleventh edition",FALSE,"xeric","thermic",NA,"not used",NA,8,60,"single record",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"894094",911988,NA,NA,NA,NA,NA,NA,"2013CA6303021",885547,"2013CA6303021","2013CA6303021","2013CA6303021",2013-04-16,2013-04-16,10,706027.01,4195229.01,"NAD83",-120.6573138,37.881271,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,282.600006103516,11,274,282.600006103516,11,274,NA,NA,NA,NA,NA,"tree cover","other tree cover",80,"metavolcanics","moderately coherent","colluvium derived from metavolcanics over residuum weathered from metavolcanics","footslope",NA,NA,NA,"simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,"CA","CA009","18",NA,0,2016-01-14,"Andrew Paolucci","correlated","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,4,54,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"894095",911989,NA,NA,NA,NA,NA,NA,"2013CA6303013",885548,"2013CA6303013","2013CA6303013","2013CA6303013",2013-03-27,2013-03-27,10,705430.6,4193287.95,"NAD83",-120.6646425,37.8639253,NA,"Meghan Euliano","Meghan Euliano","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,233,25,209,233,25,209,NA,NA,NA,NA,NA,"grass/herbaceous cover","other grass/herbaceous cover",52,"metavolcanics","moderately coherent","residuum weathered from metavolcanics","backslope",NA,"convex","linear","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,"CA","CA009","18","convex / linear",0,2014-08-27,"Andrew Paolucci","correlated","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,15,53,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"residuum","metavolcanics"
"894118",912012,NA,NA,NA,NA,NA,NA,"2013CA6302026",885572,"2013CA6302026","2013CA6302026","2013CA6302026",2013-04-11,2013-04-11,10,693801,4205778,"WGS84",-120.7933972,37.9789417,NA,"BJM and MJE","BJM and MJE","soil survey inventory",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,135,8,266,135,8,266,NA,NA,NA,NA,NA,"grass/herbaceous cover","other grass/herbaceous cover",59,"metavolcanics","moderately coherent","colluvium derived from metavolcanics and/or residuum weathered from metavolcanics","footslope",NA,"convex","linear","complex","well","nose slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","convex / linear",0,2014-08-25,"Andrew Paolucci","field","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, active, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic","not used","not used",NA,5,55,"single record",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"colluvium & residuum","metavolcanics"
"894137",912036,NA,NA,NA,NA,NA,NA,"2013CA6303029",885596,"2013CA6303029","2013CA6303029","2013CA6303029",2013-07-11,2013-07-11,10,694584,4239117,"WGS84",-120.7753889,38.2790222,NA,"DB and BM","DB and BM","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,432,32,250,432,32,250,NA,NA,NA,NA,NA,NA,NA,75,"metavolcanics","moderately coherent","colluvium derived from metavolcanics and/or residuum weathered from metavolcanics","shoulder",NA,"linear","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,8,8,NA,NA,"CA","CA009","18","linear / convex",0,2013-07-11,"DB and BM","field","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,NA,NA,8,58,"single record",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"894144",912045,NA,NA,NA,NA,NA,NA,"2013CA6303040N",885605,"2013CA6303040N","2013CA6303040N","2013CA6303040N",2013-07-18,2013-07-18,10,708150,4191811,"WGS84",-120.6341778,37.8499806,NA,"MJE and CES","MJE and CES","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,174,NA,NA,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metavolcanics",NA,"colluvium derived from metavolcanics and/or residuum weathered from metavolcanics","footslope",NA,"convex","linear",NA,"well","base slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,"CA","CA109","18","convex / linear",0,2013-07-18,"MJE","field","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","eleventh edition",FALSE,"xeric","thermic",NA,"not used",NA,2,52,"single record",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
