"phiid","peiid","pedon_id","hzname","dspcomplayerid","hzdept","hzdepb","bounddistinct","boundtopo","claytotest","silttotest","sandtotest","clay","silt","sand","fragvoltot","texture","texcl","lieutex","phfield","effclass","labsampnum","rupresblkdry","rupresblkmst","rupresblkcem","stickiness","plasticity","ksatpedon","texture_class","hzID","d_hue","d_value","d_chroma","dry_soil_color","d_r","d_g","d_b","d_sigma","m_hue","m_value","m_chroma","moist_soil_color","m_r","m_g","m_b","m_sigma","soil_color","fine_gravel","gravel","cobbles","stones","boulders","channers","flagstones","parafine_gravel","paragravel","paracobbles","parastones","paraboulders","parachanners","paraflagstones","unspecified","total_frags_pct_nopf","total_frags_pct","art_fgr","art_gr","art_cb","art_st","art_by","art_ch","art_fl","art_unspecified","total_art_pct","huartvol_cohesive","huartvol_penetrable","huartvol_innocuous","huartvol_persistent"
"1258249","268791","07JCR003","A","A",0,15,"clear","wavy",17,48,35,17,48,35,10,"L","l",NA,6.90000009536743,NA,NA,"slightly hard","very friable",NA,"nonsticky","slightly plastic",NA,"l","5616","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258250","268791","07JCR003","Bt1","Bt1",15,33,"abrupt","wavy",18,47,35,18,47,35,40,"GRV-L","l",NA,6.80000019073486,NA,NA,"moderately hard","very friable",NA,"nonsticky","slightly plastic",NA,"l","5617","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",12,35,5,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258251","268791","07JCR003","Bt2","Bt2",33,58,"abrupt","wavy",28,42,30,28,42,30,75,"GRX-CL","cl",NA,6.5,NA,NA,"moderately hard","friable",NA,"slightly sticky","slightly plastic",NA,"cl","5618","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"2.5YR",4,8,"#964C26FF",0.588235294117647,0.298039215686275,0.149019607843137,NA,"#964C26FF",0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258252","268791","07JCR003","R","R",58,152,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,"strongly coherent",NA,NA,NA,"br","5619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713320","268793","07JCR005","Oi","Oi",0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","5624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713319","268793","07JCR005","Oe","Oi",2,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"MPM",NA,"mpm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mpm","5625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258257","268793","07JCR005","A","A",5,15,"abrupt","wavy",12,63,25,12,63,25,8,"SIL","sil",NA,6.5,NA,NA,"moderately hard","very friable",NA,"nonsticky","nonplastic",NA,"sil","5626","7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"7.5YR",2.5,3,"#4D3625FF",0.301960784313725,0.211764705882353,0.145098039215686,NA,"#4D3625FF",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258258","268793","07JCR005","Bt1","Bt1",15,33,"clear","wavy",18,57,25,18,57,25,27,"GR-SIL","sil",NA,5.59999990463257,NA,NA,"very hard","firm",NA,"nonsticky","slightly plastic",NA,"sil","5627","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258259","268793","07JCR005","Bt2","Bt2",33,63,"clear","wavy",40,35,25,40,35,25,65,"GRX-C","c",NA,5.5,NA,NA,"very hard","firm",NA,"moderately sticky","moderately plastic",NA,"c","5628","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,63,2,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258260","268793","07JCR005","Bt3","Bt2",63,86,NA,NA,50,25,25,50,25,25,80,"GRX-C","c",NA,5.40000009536743,NA,NA,"very hard","firm",NA,"moderately sticky","moderately plastic",NA,"c","5629","10YR",6,4,"#AE9068FF",0.682352941176471,0.564705882352941,0.407843137254902,NA,"10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,"#9C7337FF",0,65,15,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"5444429","268793","07JCR005","R","R",86,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","5630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713312","268794","07JCR006","Oi","Oi",0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","5631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713313","268794","07JCR006","Oe","Oi",2,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"MPM",NA,"mpm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mpm","5632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258261","268794","07JCR006","A","A",5,10,"clear","smooth",18,57,25,18,57,25,2,"SIL","sil",NA,6.80000019073486,NA,NA,"slightly hard","very friable",NA,"nonsticky","nonplastic",NA,"sil","5633","5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258262","268794","07JCR006","Bt1","Bt1",10,48,"clear","wavy",22,53,25,22,53,25,35,"GRV-SIL","sil",NA,6.59999990463257,NA,NA,"hard","friable",NA,"nonsticky","nonplastic",NA,"sil","5634","7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258263","268794","07JCR006","Bt2","Bt2",48,76,"abrupt","irregular",55,35,10,55,35,10,80,"STX-C","c",NA,6.09999990463257,NA,NA,"rigid","extremely firm",NA,"very sticky","very plastic",NA,"c","5635","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,20,20,40,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258264","268794","07JCR006","Bt3","Bt2",76,86,"abrupt","broken",35,55,10,35,55,10,80,"STX-SICL","sicl",NA,6.30000019073486,NA,NA,"very hard","firm",NA,"moderately sticky","moderately plastic",NA,"sicl","5636","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,20,20,40,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713311","268794","07JCR006","R","R",86,111,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","5637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258265","268795","07JCR007","A","A",0,15,"clear","smooth",17,43,40,17,43,40,18,"GR-L","l",NA,6.80000019073486,NA,NA,"slightly hard","very friable",NA,"nonsticky","nonplastic",NA,"l","5638","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258266","268795","07JCR007","Bt1","Bt1",15,48,"clear","irregular",22,NA,NA,22,NA,NA,70,"CBX-L","l",NA,6.59999990463257,NA,NA,"moderately hard","very friable",NA,"slightly sticky","slightly plastic",NA,"l","5639","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258267","268795","07JCR007","Bt2","Bt2",48,61,"abrupt","irregular",50,40,10,50,40,10,30,"GR-SIC","sic",NA,5.80000019073486,NA,NA,"very hard","firm",NA,"very sticky","very plastic",NA,"sic","5640","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258268","268795","07JCR007","R","R",61,152,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","5641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258320","268820","07SKC003","A","A",0,10,"clear","wavy",15,50,35,15,50,35,10,"L","l",NA,6.80000019073486,NA,NA,"hard","very friable",NA,"nonsticky","nonplastic",NA,"l","5694","7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258321","268820","07SKC003","Bt1","Bt1",10,23,"abrupt","smooth",19,61,20,19,61,20,24,"GR-SIL","sil",NA,6.69999980926514,NA,NA,"hard","very friable",NA,"slightly sticky","slightly plastic",NA,"sil","5695","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258322","268820","07SKC003","Bt2","Bt2",23,33,"abrupt","smooth",32,55,13,32,55,13,5,"SICL","sicl",NA,6.90000009536743,NA,NA,"very hard","very firm",NA,"slightly sticky","moderately plastic",NA,"sicl","5696","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258323","268820","07SKC003","2Bt3","Bt2",33,48,"abrupt","wavy",38,49,13,38,49,13,10,"SICL","sicl",NA,6.90000009536743,NA,NA,"moderately hard","firm",NA,"slightly sticky","moderately plastic",NA,"sicl","5697","7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258324","268820","07SKC003","2BCt","BCt",48,64,"gradual","irregular",28,NA,NA,28,NA,NA,23,"PGR-SICL","sicl",NA,6.69999980926514,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"sicl","5698","10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258325","268820","07SKC003","2Cr","Cr",64,90,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"weakly coherent",NA,NA,NA,NA,"5699","10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386479","307574","08AMS011","A","A",0,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"5984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386480","307574","08AMS011","Bt","Bt1",13,30,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"5985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386481","307574","08AMS011","Bt","Bt1",30,55,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"5986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386482","307574","08AMS011","Cr","Cr",55,80,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388246","307957","06SMM013","A1","A",0,3,"abrupt","smooth",15,NA,30,15,55,30,1,"SIL","sil",NA,NA,NA,NA,"slightly hard","friable",NA,NA,NA,NA,"sil","6272","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"#775B44FF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388247","307957","06SMM013","A2","A",3,8,"clear","smooth",18,NA,30,18,52,30,1,"SIL","sil",NA,NA,NA,NA,"slightly hard","friable",NA,NA,NA,NA,"sil","6273","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388242","307957","06SMM013","Bw","Bt1",8,30,"clear","wavy",26,NA,40,26,34,40,5,"L","l",NA,NA,NA,NA,"hard","friable",NA,NA,NA,NA,"l","6274","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388243","307957","06SMM013","2Bt1","Bt1",30,48,"abrupt","wavy",32,NA,40,32,28,40,2,"CL","cl",NA,NA,NA,NA,"very hard","firm",NA,NA,NA,NA,"cl","6275","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388244","307957","06SMM013","2Bt2","Bt2",48,58,"clear","wavy",37,NA,40,37,23,40,0,"CL","cl",NA,NA,NA,NA,"rigid","rigid",NA,NA,NA,NA,"cl","6276","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",4,3,"#795A48FF",0.474509803921569,0.352941176470588,0.282352941176471,NA,"#795A48FF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388245","307957","06SMM013","2Crt","Cr",58,83,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"moderately coherent",NA,NA,NA,NA,"6277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388264","307961","07SKC016","A","A",0,5,NA,NA,15,NA,NA,15,NA,NA,5,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","6294","10YR",6,4,"#AE9068FF",0.682352941176471,0.564705882352941,0.407843137254902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388265","307961","07SKC016","Bw1","Bt1",5,15,NA,NA,18,NA,NA,18,NA,NA,5,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","6295","10YR",6,6,"#B88D51FF",0.72156862745098,0.552941176470588,0.317647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388266","307961","07SKC016","Bw2","Bt1",15,28,NA,NA,22,NA,NA,22,NA,NA,4,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","6296","10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388267","307961","07SKC016","Bt1","Bt1",28,48,NA,NA,28,NA,NA,28,NA,NA,3,"SCL","scl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scl","6297","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388268","307961","07SKC016","Bt2","Bt2",48,61,NA,NA,32,NA,NA,32,NA,NA,15,"CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cl","6298","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388269","307961","07SKC016","Cr","Cr",61,86,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388275","307963","07SKC014","A1","A",0,5,NA,NA,11,NA,NA,11,NA,NA,7,"SL","sl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sl","6305","10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388276","307963","07SKC014","A2","A",5,18,NA,NA,12,NA,NA,12,NA,NA,20,"GR-SL","sl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sl","6306","10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388277","307963","07SKC014","Bw","Bt1",18,46,NA,NA,17,NA,NA,17,NA,NA,3,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l","6307","7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388278","307963","07SKC014","Bt","Bt1",46,86,NA,NA,29,NA,NA,29,NA,NA,8,"CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cl","6308","7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388279","307963","07SKC014","Cr","Cr",86,111,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506042","335567","07RJV088","A","A",0,2,"clear","wavy",16,NA,40,16,44,40,45,"GRV-L","l",NA,6.90000009536743,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","6622","5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506043","335567","07RJV088","BA","A",2,10,"clear","wavy",16,NA,40,16,44,40,45,"GRV-L","l",NA,6.80000019073486,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","6623","5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506044","335567","07RJV088","Bt1","Bt",10,23,"clear","wavy",18,NA,40,18,42,40,50,"GRV-L","l",NA,6.80000019073486,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","6624","5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506045","335567","07RJV088","Bt2","Bt",23,41,"clear","wavy",28,NA,35,28,37,35,50,"GRV-CL","cl",NA,6.90000009536743,NA,NA,"hard","friable",NA,"moderately sticky","moderately plastic",NA,"cl","6625","2.5YR",4,4,"#815645FF",0.505882352941176,0.337254901960784,0.270588235294118,NA,"2.5YR",4,4,"#815645FF",0.505882352941176,0.337254901960784,0.270588235294118,NA,"#815645FF",0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506046","335567","07RJV088","Bt3","Bt",41,56,"clear","wavy",30,NA,40,30,30,40,55,"GRV-CL","cl",NA,6.90000009536743,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"cl","6626","2.5YR",4,4,"#815645FF",0.505882352941176,0.337254901960784,0.270588235294118,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506047","335567","07RJV088","Bt4","Bt",56,79,"clear","wavy",30,NA,40,30,30,40,85,"GRX-CL","cl",NA,7,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"cl","6627","2.5YR",4,4,"#815645FF",0.505882352941176,0.337254901960784,0.270588235294118,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,80,5,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
