"pedon_key","stationTriplet","Site","stateCode","Network","Name","dcoCode","countyName","HUC","Elevation_ft","Latitude","Longitude","dataTimeZone","shefId","beginDate","endDate","upedonid","pedlabsampnum","State"
"10761","495:UT:SNTL","495","UT","SNTL","Gooseberry RS","UT","Sevier","160300030405",7944,38.80034,-111.68333,-8,"GOOU1","1979-06-27 00:00","2100-01-01 00:00","83UT041001","83P0913","Utah"
"70319","1184:UT:SNTL","1184","UT","SNTL","Gooseberry RS Up","UT","Sevier","160300030405",8396,38.7882,-111.68892,-8,"GOUU1","2011-10-01 00:00","2100-01-01 00:00","S11UT041001","12N7845","Utah"
"43930","2165:UT:SCAN","2165","UT","SCAN","Goshute","GC","Tooele","160203060808",5487,39.99003,-114.00025,-7,"GSHU1","2010-03-01 00:00","2100-01-01 00:00","S09UT045003","10N0506","Utah"
"71940","497:WY:SNTL","497","WY","SNTL","Granite Creek","ID","Teton","170401030304",6770,43.34298,-110.43495,-8,"GRCW4","1987-10-01 00:00","2100-01-01 00:00","S2014WY039002","14N0944","Wyoming"
"33675","963:AK:SNTL","963","AK","SNTL","Granite Crk","AK","Southeast Fairbanks","190803031306",1240,63.94382,-145.39993,-9,"GCKA2","1985-11-01 00:00","2100-01-01 00:00","S2006AK002017","07N0175","Alaska"
"40644","2152:UT:SCAN","2152","UT","SCAN","Grantsville","GC","Tooele","160203040503",4337,40.59089,-112.39258,-7,"GTVU1","2009-08-27 00:00","2100-01-01 00:00","S2009UT045001","09N1056","Utah"
"18458","502:WA:SNTL","502","WA","SNTL","Green Lake","OR","Yakima","170300030101",5920,46.54741,-121.17093,-8,"GRLW1","1981-10-01 00:00","2100-01-01 00:00","91WI069285","91P1037","Washington"
"18455","503:NV:SNTL","503","NV","SNTL","Green Mountain","UT","Elko","160401030401",8185,40.3848,-115.52757,-8,"GRMN2","1980-10-01 00:00","2100-01-01 00:00","91WI069282","91P1034","Nevada"
"34110","2131:UT:SCAN","2131","UT","SCAN","Green River","GC","Emery","140600080208",4103,39.01825,-110.16264,-7,"GREU1","2005-05-15 00:00","2100-01-01 00:00","S07UT015001","07N0491","Utah"
"18456","504:OR:SNTL","504","OR","SNTL","Greenpoint","OR","Hood River","170701050603",3310,45.62237,-121.70415,-8,"GRPO3","1978-10-01 00:00","2100-01-01 00:00","91WI069283","91P1035","Oregon"
"18454","505:CO:SNTL","505","CO","SNTL","Grizzly Peak","CO","Summit","140100020201",11139,39.64646,-105.8694,-8,"GZPC2","1979-10-01 00:00","2100-01-01 00:00","91WI069281","91P1033","Colorado"
"18453","506:WY:SNTL","506","WY","SNTL","Gros Ventre Summit","ID","Teton","170401020203",8750,43.38939,-110.12943,-8,"GRVW4","1976-04-01 00:00","2100-01-01 00:00","91WI069280","91P1032","Wyoming"
"43921","2160:UT:SCAN","2160","UT","SCAN","Grouse Creek","GC","Box Elder","160203080103",5835,41.77846,-113.82048,-7,"GRSU1","2010-05-04 00:00","2100-01-01 00:00","S2009UT003001","10N0497","Utah"
"28517","2045:PR:SCAN","2045","PR","SCAN","Guilarte Forest","GC","Adjuntas","210100020401",3300,18.14638,-66.76718,-4,"GUIP4","2001-05-08 00:00","2100-01-01 00:00","S2001PR153004","01N1036","Puerto Rico"
"71938","944:WY:SNTL","944","WY","SNTL","Gunsight Pass","ID","Sublette","170401020102",9820,43.38332,-109.87815,-8,"GUNW4","1998-09-01 00:00","2100-01-01 00:00","S2014WY035001","14N0942","Wyoming"
"32238","508:CA:SNTL","508","CA","SNTL","Hagans Meadow","UT","El Dorado","160501010302",7742,38.8519,-119.9374,-8,"HGNC1","1978-10-01 00:00","2100-01-01 00:00","04CA017004","05N0023","California"
"43928","2164:UT:SCAN","2164","UT","SCAN","Hals Canyon","GC","Millard","160203020303",5260,38.59445,-113.75102,-7,"HALU1","2010-03-09 00:00","2100-01-01 00:00","S2009UT027002","10N0504","Utah"
"69942","896:UT:SNTL","896","UT","SNTL","Hardscrabble","UT","Morgan","160201020105",7250,40.86833,-111.71865,-8,"HARU1","1993-10-01 00:00","2100-01-01 00:00","S2012UT029001","13N57549","Utah"
"43929","2166:UT:SCAN","2166","UT","SCAN","Harms Way","GC","San Juan","140300020802",7055,38.31347,-109.23998,-7,"HWYU1","2010-03-03 00:00","2100-01-01 00:00","S2009UT037001","10N0505","Utah"
"30552","515:WA:SNTL","515","WA","SNTL","Harts Pass","OR","Okanogan","171100050501",6490,48.72047,-120.6586,-8,"HRPW1","1979-10-01 00:00","2100-01-01 00:00","03WA047001","04N0047","Washington"
"32237","518:CA:SNTL","518","CA","SNTL","Heavenly Valley","UT","El Dorado","160501010302",8534,38.92431,-119.91641,-8,"HVNC1","1978-10-01 00:00","2100-01-01 00:00","04CA017003","05N0022","California"
"66113","1193:UT:SNTLT","1193","UT","SNTLT","Henrys Fork","UT","Summit","140401060201",10182,40.86313,-110.38145,-8,"HENU1","2012-09-11 00:00","2100-01-01 00:00","S10UT043001","11N0381","Utah"
"31333","523:OR:SNTL","523","OR","SNTL","High Ridge","OR","Umatilla","170701030103",4920,45.69682,-118.10657,-8,"HIRO3","1978-10-01 00:00","2100-01-01 00:00","03OR059001","04N0826","Oregon"
"69955","1223:UT:SNTL","1223","UT","SNTL","Hobble Creek","UT","Utah","160202020304",7377,40.18538,-111.35971,-8,"HOBU1","2012-10-01 00:00","2100-01-01 00:00","S2012UT049001","13N57562","Utah"
"27980","2055:AL:SCAN","2055","AL","SCAN","Hodges","GC","Marshall","060300010705",730,34.4448,-86.16557,-6,"HDGA1","2002-02-23 00:00","2100-01-01 00:00","S2002AL095001","02N0185","Alabama"
"34114","2127:UT:SCAN","2127","UT","SCAN","Holden","GC","Millard","160300051502",4745,39.19216,-112.40155,-7,"HLDU1","2007-05-10 00:00","2100-01-01 00:00","S07UT027001","07N0495","Utah"
"54827","529:OR:SNTL","529","OR","SNTL","Holland Meadows","OR","Lane","170900020201",4930,43.66917,-122.56877,-8,"HLMO3","1979-10-01 00:00","2100-01-01 00:00","S2010OR039001","11N0335","Oregon"
"69883","532:NM:SNTL","532","NM","SNTL","Hopewell","CO","Rio Arriba","130201021401",10095,36.71632,-106.2637,-8,"HPWN5","1978-10-01 00:00","2100-01-01 00:00","S2012NM039001","13N0505","New Mexico"
"66106","1050:CA:SNTL","1050","CA","SNTL","Horse Meadow","UT","Alpine","160502010302",8557,38.83652,-119.88732,-8,"HORC1","2003-10-10 00:00","2100-01-01 00:00","S10CA003001","11N0374","California"
"72132","2210:AK:SNTL","2210","AK","SNTL","Hozatka Lake","AK","Yukon-Koyukuk","190901091201",206,65.198,-156.635,-9,"HZLA2","2014-08-04 00:00","2100-01-01 00:00","S2014AK290013","15N0707","Alaska"
"31131","537:ID:SNTL","537","ID","SNTL","Hyndman","ID","Blaine","170402190402",7620,43.71077,-114.15894,-8,"HYNI1","1979-10-01 00:00","2100-01-01 00:00","S2003ID013001","04N0412","Idaho"
"34378","968:AK:SNTL","968","AK","SNTL","Imnaviat Creek","AK","North Slope","190604010702",3050,68.61683,-149.30017,-9,"TOOA2","1980-10-01 00:00","2100-01-01 00:00","S2007AK001004","08N0086","Alaska"
"66072","539:CA:SNTL","539","CA","SNTL","Independence Camp","UT","Sierra","160501020102",6980,39.45269,-120.29367,-8,"ICPC1","1978-10-01 00:00","2100-01-01 00:00","S2012CA091001","13N0364","California"
"70322","540:CA:SNTL","540","CA","SNTL","Independence Creek","UT","Sierra","160501020102",6436,39.49001,-120.28226,-8,"ICKC1","1980-10-01 00:00","2100-01-01 00:00","S11CA091001","12N7848","California"
"66070","541:CA:SNTL","541","CA","SNTL","Independence Lake","UT","Nevada","160501020104",8338,39.42752,-120.31342,-8,"ILKC1","1978-10-01 00:00","2100-01-01 00:00","S2012CA057001","13N0362","California"
"50404","1129:WA:SNTL","1129","WA","SNTL","Indian Rock","OR","Klickitat","170701060301",5360,45.99077,-120.80767,-8,"IRKW1","2008-10-01 00:00","2100-01-01 00:00","S09WA639001","10N0841","Washington"
"9774","2052:PR:SCAN","2052","PR","SCAN","Isabela","GC","Isabela","210100020507",390,18.47022,-67.04372,-4,"ISAP4","2003-08-12 00:00","2100-01-01 00:00","82PR007001","82P0820","Puerto Rico"
"70252","2173:AL:SCAN","2173","AL","SCAN","Isbell Farms","GC","Colbert","060300051002",603,34.81982,-87.98685,-6,"ISBA1","2010-04-08 00:00","2100-01-01 00:00","S10AL033001","10N1238","Alabama"
"32450","935:CO:SNTL","935","CO","SNTL","Jackwhacker Gulch","CO","Clear Creek","101900020201",11054,39.57096,-105.80355,-8,"JWGC2","1998-08-01 00:00","2100-01-01 00:00","S05CO019001","06N0068","Colorado"
"73385","1211:NV:SNTL","1211","NV","SNTL","Jakes Creek","UT","Elko","170402130308",7380,41.5687,-115.03243,-8,"JAKN2","2011-12-23 00:00","2100-01-01 00:00","S2014NV007025","15N0477","Nevada"
"32413","2111:NE:SCAN","2111","NE","SCAN","Johnson Farm","GC","Chase","102500040102",3341,40.37042,-101.7201,-7,"JOFN1","2005-10-26 00:00","2100-01-01 00:00","S06NE029001","06N0062","Nebraska"
"34592","2121:MT:SCAN","2121","MT","SCAN","Jordan","GC","Garfield","100401041801",2820,47.522,-107.12731,-7,"JRDM8","2007-06-06 00:00","2100-01-01 00:00","S2006MT033001","08N0152","Montana"
"40726","2168:NM:SCAN","2168","NM","SCAN","Jornada Exp Range","GC","Dona Ana","130301030502",4360,32.5566,-106.69997,-7,"JERN5","2009-10-19 00:00","2100-01-01 00:00","S2009NM013011","10N0133","New Mexico"
"59534","2194:MO:SCAN","2194","MO","SCAN","Journagan Ranch","GC","Douglas","110100060102",1106,36.9973,-92.2594,-6,"JOUM7","2012-07-24 00:00","2100-01-01 00:00","S2012MO067001","12N8070","Missouri"
"32495","2096:HI:SCAN","2096","HI","SCAN","Kainaliu","GC","Hawaii","200100001102",1350,19.53322,-155.92914,-10,"KXXH1","2005-02-10 00:00","2100-01-01 00:00","S2005HI001001","05N0573","Hawaii"
"72130","2212:AK:SCAN","2212","AK","SCAN","Kanuti Lake","AK","Yukon-Koyukuk","190901040707",524,66.177,-151.742,-9,"KATA2","2014-08-25 00:00","2100-01-01 00:00","S2014AK290011","15N0705","Alaska"
"69934","554:WY:SNTL","554","WY","SNTL","Kelley R.S.","ID","Lincoln","140401070501",8180,42.26554,-110.80177,-8,"KLLW4","1963-10-01 00:00","2100-01-01 00:00","S2013WY023101","13N97101","Wyoming"
"69880","1175:AK:SNTL","1175","AK","SNTL","Kelly Station","AK","Northwest Arctic","190504030802",310,67.93333,-162.28333,-9,"KLLA2","1991-10-01 00:00","2100-01-01 00:00","S2012AK188001","13N44528","Alaska"
"33674","966:AK:SNTL","966","AK","SNTL","Kenai Moose Pens","AK","Kenai Peninsula","190203021601",300,60.727,-150.47517,-9,"KMPA2","1982-10-01 00:00","2100-01-01 00:00","S2006AK002016","07N0174","Alaska"
"66101","1145:UT:SNTL","1145","UT","SNTL","Kilfoil Creek","UT","Morgan","160201010603",7220,41.24764,-111.41249,-8,"KILU1","2010-10-01 00:00","2100-01-01 00:00","S10UT029002","11N0369","Utah"
"10760","557:UT:SNTL","557","UT","SNTL","Kimberly Mine","UT","Piute","160300030104",9101,38.48383,-112.39273,-8,"KMNU1","1980-07-23 00:00","2100-01-01 00:00","83UT031001","83P0912","Utah"
"66052","2206:TX:SCAN","2206","TX","SCAN","Kingsville","GC","Kleberg","121102040409",67,27.54945,-97.88223,-6,"KGVT2","2013-09-16 00:00","2100-01-01 00:00","S2012TX273017","12N8294","Texas"
"66053","2201:TX:SCAN","2201","TX","SCAN","Knox City","GC","Knox","120601010206",1448,33.44635,-99.86657,-6,"KNXT2","2013-09-12 00:00","2100-01-01 00:00","S2012TX275001","12N8036","Texas"
"55484","2180:AL:SCAN","2180","AL","SCAN","Koptis Farms","GC","Baldwin","031602050202",135,30.5238,-87.69797,-6,"KOPA1","2010-05-07 00:00","2100-01-01 00:00","S2010AL003001","11N6976","Alabama"
"35224","2147:KS:SCAN","2147","KS","SCAN","Ku-Nesa","GC","Jefferson","102701040502",1102,39.05141,-95.19128,-6,"KUNK1","2008-08-20 00:00","2100-01-01 00:00","S08KS087001","08N0650","Kansas"
"32496","2097:HI:SCAN","2097","HI","SCAN","Kukuihaele","GC","Hawaii","200100000203",947,20.0955,-155.50864,-10,"KXAH1","2005-02-11 00:00","2100-01-01 00:00","S05HI001002","05N0574","Hawaii"
"34941","2141:NV:SCAN","2141","NV","SCAN","Kyle Canyon","GC","Clark","150100150301",7046,36.26527,-115.60852,-8,"KCYN2","2007-10-23 00:00","2100-01-01 00:00","S08NV003002","08N0496","Nevada"
"43923","566:UT:SNTL","566","UT","SNTL","Lakefork #1","UT","Duchesne","140600030705",10128,40.59709,-110.43316,-8,"LKFU1","1978-10-01 00:00","2100-01-01 00:00","S2009UT013001","10N0499","Utah"
"43924","1116:UT:SNTL","1116","UT","SNTL","Lakefork #3","UT","Duchesne","140600030705",8464,40.5502,-110.3529,-8,"LFKU1","2009-10-01 00:00","2100-01-01 00:00","S2009UT013002","10N0500","Utah"
"40625","568:MT:SNTL","568","MT","SNTL","Lakeview Ridge","MT","Beaverhead","100200010105",7400,44.58907,-111.82498,-8,"LVRM8","1960-10-01 00:00","2100-01-01 00:00","S2009MT001001","10N0130","Montana"
"59432","1134:WY:SNTL","1134","WY","SNTL","Larsen Creek","ID","Sublette","101800060101",9000,42.5801,-109.0883,-8,"LCRW4","2010-08-04 00:00","2100-01-01 00:00","S2010WY035002","10N1331","Wyoming"
"69943","1215:UT:SNTL","1215","UT","SNTL","Lasal Mountain-Lower","UT","San Juan","140300050404",8783,38.48167,-109.29164,-8,"LMLU1","2012-10-01 00:00","2100-01-01 00:00","S2012UT037001","13N57550","Utah"
"66109","574:CA:SNTL","574","CA","SNTL","Leavitt Lake","UT","Mono","160503020104",9604,38.27594,-119.61281,-8,"LELC1","1989-10-01 00:00","2100-01-01 00:00","S10CA051002","11N0377","California"
"43938","1112:NV:SNTL","1112","NV","SNTL","Lee Canyon","UT","Clark","150100150206",8626,36.30537,-115.67508,-8,"LCAN2","2008-10-01 00:00","2100-01-01 00:00","S09NV003006","10N0514","Nevada"
"30944","2106:TX:SCAN","2106","TX","SCAN","Lehman","GC","Cochran","120800010301",3767,33.62647,-102.7453,-6,"LEHT2","2005-03-12 00:00","2100-01-01 00:00","S2004TX079001","04N0398","Texas"
"30943","2105:TX:SCAN","2105","TX","SCAN","Levelland","GC","Hockley","120500040203",3510,33.55125,-102.37392,-6,"LVLT2","2005-03-11 00:00","2100-01-01 00:00","S2004TX219001","04N0397","Texas"
"71939","577:WY:SNTL","577","WY","SNTL","Lewis Lake Divide","ID","Teton","170401010104",7850,44.20862,-110.66628,-8,"LWSW4","1963-09-01 00:00","2100-01-01 00:00","S2014WY039001","14N0943","Wyoming"
"39518","578:MT:SNTL","578","MT","SNTL","Lick Creek","MT","Gallatin","100200081001",6860,45.5041,-110.96625,-8,"LCKM8","1963-10-01 00:00","2100-01-01 00:00","S08MT031-001","09N0212","Montana"
"32379","1056:UT:SNTL","1056","UT","SNTL","Lightning Ridge","UT","Weber","160201020201",8215,41.35891,-111.48749,-8,"LIGU1","2004-10-01 00:00","2100-01-01 00:00","05UT057001","05N0632","Utah"
"19303","2021:WA:SCAN","2021","WA","SCAN","Lind #1","GC","Adams","170200150807",1640,47,-118.56667,-8,"LDDW1","1993-09-27 00:00","2100-01-01 00:00","S1992WA001001","92P0680","Washington"
"33997","581:MT:SCAN","581","MT","SCAN","Lindsay","GC","Dawson","101000041002",2871,47.21415,-105.18702,-7,"LDSM8","1990-10-01 00:00","2100-01-01 00:00","S2006MT021001","07N0152","Montana"
"66087","947:AK:SNTL","947","AK","SNTL","Little Chena Ridge","AK","Fairbanks North Star","190803060706",2000,65.12422,-146.7339,-9,"LCRA2","1980-10-01 00:00","2100-01-01 00:00","S2011MC10101","12N8352","Alaska"
"52448","1131:WY:SNTL","1131","WY","SNTL","Little Goose","MT","Johnson","100901010105",8870,44.54315,-107.17865,-8,"LGSW4","2010-08-04 00:00","2100-01-01 00:00","S2010WY033001","10N1322","Wyoming"
"43926","2155:UT:SCAN","2155","UT","SCAN","Little Red Fox","GC","Duchesne","140600030406",5395,40.17957,-110.30464,-7,"LRFU1","2010-01-20 00:00","2100-01-01 00:00","S2009UT013004","10N0502","Utah"
"24419","2027:GA:SCAN","2027","GA","SCAN","Little River","GC","Tift","031102040105",350,31.5,-83.55,-5,"LRVG1","1999-05-19 09:00","2100-01-01 00:00","99GA277001","99P0385","Georgia"
"33154","2114:AL:SCAN","2114","AL","SCAN","Livingston-UWA","GC","Sumter","031602020404",144,32.608,-88.19743,-6,"LVSA1","2006-05-17 00:00","2100-01-01 00:00","S2006AL119001","06N0789","Alabama"
"53323","586:CO:SNTL","586","CO","SNTL","Lizard Head Pass","CO","Dolores","140300020201",10193,37.79895,-107.92475,-8,"LIZC2","1979-10-01 00:00","2100-01-01 00:00","S2009CO033001","10N0838","Colorado"
"40727","2169:NM:SCAN","2169","NM","SCAN","Los Lunas PMC","GC","Valencia","130202030604",4846,34.7715,-106.76288,-7,"LNAN5","2009-09-20 00:00","2100-01-01 00:00","S09NM061001","10N0134","New Mexico"
"66100","1118:UT:SNTL","1118","UT","SNTL","Lost Creek Resv","UT","Morgan","160201010603",6082,41.22155,-111.35947,-8,"LCVU1","2010-10-01 00:00","2100-01-01 00:00","S10UT029001","11N0368","Utah"
"17570","601:ID:SNTL","601","ID","SNTL","Lost-Wood Divide","ID","Blaine","170402190304",7900,43.82432,-114.26402,-8,"LWDI1","1979-10-01 00:00","2100-01-01 00:00","S1990WI005002","91P0141","Idaho"
"17569","602:CO:SNTL","602","CO","SNTL","Loveland Basin","CO","Clear Creek","101900040102",11427,39.67428,-105.90264,-8,"LBAC2","1991-10-01 00:00","2100-01-01 00:00","S1990WI005001","91P0140","Colorado"
"34943","2146:NV:SCAN","2146","NV","SCAN","Lovell Summit","GC","Clark","160600150401",6582,36.16555,-115.61195,-8,"LSMN2","2007-10-29 00:00","2100-01-01 00:00","S08NV003004","08N0498","Nevada"
"33798","2116:NV:SCAN","2116","NV","SCAN","Lovelock NNR","GC","Pershing","160401081100",3934,40.09247,-118.49345,-8,"LUVN2","2006-09-26 00:00","2100-01-01 00:00","S2006NV027001","07N0011","Nevada"
"17575","603:MT:SNTL","603","MT","SNTL","Lower Twin","MT","Madison","100200071101",7900,45.50871,-111.92288,-8,"LWTM8","1976-10-01 00:00","2100-01-01 00:00","S1990WI005007","91P0146","Montana"
"17572","605:OR:SNTL","605","OR","SNTL","Lucky Strike","OR","Umatilla","170701030606",4970,45.27478,-118.8479,-8,"LUKO3","1978-10-01 00:00","2100-01-01 00:00","S1990WI005004","91P0143","Oregon"
"25913","2042:VT:SCAN","2042","VT","SCAN","Lye Brook","GC","Bennington","020200030202",2435,43.05753,-73.03834,-5,"LBKV1","2000-09-14 00:00","2100-01-01 00:00","S2000VT003002","00P1238","Vermont"
"33089","608:OR:SNTL","608","OR","SNTL","Madison Butte","OR","Morrow","170702041101",5150,45.10513,-119.49585,-8,"MDBO3","1979-10-01 00:00","2100-01-01 00:00","04OR049001","05N0676","Oregon"
"24393","2028:PA:SCAN","2028","PA","SCAN","Mahantango Ck","GC","Northumberland","020503010801",730,40.66667,-76.66667,-5,"MHCP1","1999-04-27 13:00","2100-01-01 00:00","99PA049014","99P0359","Pennsylvania"
"29746","2079:KY:SCAN","2079","KY","SCAN","Mammoth Cave","GC","Hart","051100010808",800,37.1864,-86.04093,-6,"MAMK2","2003-08-28 00:00","2100-01-01 00:00","2003KY099001","03N0974","Kentucky"
"32500","2102:HI:SCAN","2102","HI","SCAN","Mana House","GC","Hawaii","200100000202",4234,19.95658,-155.53517,-10,"MANH1","2005-02-18 00:00","2100-01-01 00:00","S05HI001006","05N0578","Hawaii"
"19646","2020:ND:SCAN","2020","ND","SCAN","Mandan #1","GC","Morton","101301020105",1930,46.76667,-100.91667,-7,"MNDN8","1993-11-08 00:00","2100-01-01 00:00","92ND059400","92P1023","North Dakota"
"40633","2156:UT:SCAN","2156","UT","SCAN","Manderfield","GC","Beaver","160300070101",6185,38.36649,-112.64291,-7,"MNDU1","2010-04-16 00:00","2100-01-01 00:00","S2009UT001001","09N1045","Utah"
"40058","2149:CA:SCAN","2149","CA","SCAN","Marble Creek","GC","Mono","180901020501",6183,37.77767,-118.4209,-8,"MCXC1","2009-05-06 00:00","2100-01-01 00:00","S2009CA051001","09N0892","California"
"28522","15:PR:SCAN","15","PR","SCAN","Maricao Forest","GC","UNKNOWN","210100030405",2450,18.15,-67.00468,-4,"MAFP4","2001-05-08 00:00","2100-01-01 00:00","S2001PR125007R","01N1042","Puerto Rico"
"32234","615:NV:SNTL","615","NV","SNTL","Marlette Lake","UT","Carson City","160501010201",7884,39.16395,-119.89672,-8,"MRLN2","1978-10-01 00:00","2100-01-01 00:00","04NV005001","05N0019","Nevada"
"66076","999:WA:SNTL","999","WA","SNTL","Marten Ridge","OR","Whatcom","171100051004",3520,48.76292,-121.69823,-8,"MRTW1","2006-07-01 00:00","2100-01-01 00:00","S2012WA073501","13N0368","Washington"
"24097","2043:NH:SCAN","2043","NH","SCAN","Mascoma River","GC","Grafton","010801060101",1400,43.7756,-72.02593,-5,"MSRN3","1998-08-03 00:00","2100-01-01 00:00","S1998NH009001","99P0062","New Hampshire"
"18819","2004:IL:SCAN","2004","IL","SCAN","Mason #1","GC","Mason","071300030507",570,40.31667,-89.9,-6,"MASI2","1993-10-01 00:00","2100-01-01 00:00","S1991IL125001","92P0196","Illinois"
"32626","2110:MS:SCAN","2110","MS","SCAN","Mayday","GC","Yazoo","080302060902",108,32.86153,-90.51989,-6,"MAYM6","2005-09-23 00:00","2100-01-01 00:00","S2005MS163001","05N0874","Mississippi"
"30332","2075:TN:SCAN","2075","TN","SCAN","McAllister Farm","GC","Lincoln","060300020302",913,35.06445,-86.59137,-6,"MCAT1","2003-06-02 00:00","2100-01-01 00:00","2003TN103001","03N0738","Tennessee"
"34636","2140:UT:SCAN","2140","UT","SCAN","Mccracken Mesa","GC","San Juan","140802010508",5315,37.44671,-109.33776,-7,"RACU1","2007-09-19 00:00","2100-01-01 00:00","S07UT037005","08N0143","Utah"
"69881","1191:AK:SNTL","1191","AK","SNTL","Mcneil River SGS","AK","Kenai Peninsula","190206021207",140,59.08332,-154.27543,-9,"MLRA2","2012-06-27 13:00","2100-01-01 00:00","S2012AK122001","13N44529","Alaska"
"69936","1196:WY:SNTL","1196","WY","SNTL","Med Bow","CO","Carbon","101800040302",10512,41.37833,-106.34697,-8,"MBSW4","2012-08-15 00:00","2100-01-01 00:00","S2012WY007002","13N97103","Wyoming"
"40377","914:CO:SNTL","914","CO","SNTL","Medano Pass","CO","Saguache","130100030604",9668,37.85192,-105.43666,-8,"MDPC2","1995-10-01 00:00","2100-01-01 00:00","S2009CO055001","09N1154","Colorado"
"66077","1011:WA:SNTL","1011","WA","SNTL","MF Nooksack","OR","Whatcom","171100040303",4970,48.82453,-121.92951,-8,"MNOW1","2002-10-01 00:00","2100-01-01 00:00","S2012WA073502","13N0369","Washington"
"34769","623:ID:SNTL","623","ID","SNTL","Mica Creek","ID","Shoshone","170103040604",4510,47.15045,-116.26643,-8,"MCKI1","1989-10-01 00:00","2100-01-01 00:00","20007ID079001","08N0353","Idaho"
"73388","1206:NV:SNTL","1206","NV","SNTL","Midas","UT","Elko","160401060402",6630,41.26873,-116.80332,-8,"MDSN2","2011-12-23 00:00","2100-01-01 00:00","S2014NV007033","15N0480","Nevada"
"32318","1014:CO:SNTL","1014","CO","SNTL","Middle Fork Camp","CO","Grand","140100010402",8969,39.79565,-106.02802,-8,"MFKC2","2001-09-19 00:00","2100-01-01 00:00","S05CO049001","06N0051","Colorado"
"73380","626:UT:SNTL","626","UT","SNTL","Midway Valley","UT","Iron","160300010101",9827,37.56933,-112.83849,-8,"MDVU1","1980-07-22 00:00","2100-01-01 00:00","S2014UT021001","15N0472","Utah"
"34113","2129:UT:SCAN","2129","UT","SCAN","Milford","GC","Beaver","160300070406",5005,38.34196,-113.01053,-7,"MFRU1","2007-05-12 00:00","2100-01-01 00:00","S07UT001001","07N0494","Utah"
"21400","2232:PR:SCAN","2232","PR","SCAN","Miradero","GC","UNKNOWN","210100030302",130,18.21139,-67.13454,-4,NA,"2022-05-04 00:00","2100-01-01 00:00","S1994PR097001","94P0844","Puerto Rico"
"33996","2119:MT:SCAN","2119","MT","SCAN","Moccasin","GC","Judith Basin","100401030508",4256,47.05818,-109.95082,-7,"MSCM8","2006-10-21 00:00","2100-01-01 00:00","S06MT045001","07N0151","Montana"
"19347","2014:OH:SCAN","2014","OH","SCAN","Molly Caren #1","GC","Madison","050600020102",1060,39.95,-83.45,-5,"MOLO1","1993-10-01 00:00","2100-01-01 00:00","S1992OH097001","92P0724","Ohio"
"34380","1094:AK:SNTL","1094","AK","SNTL","Monahan Flat","AK","Matanuska-Susitna","190205010304",2710,63.30533,-147.64633,-9,"MNFA2","1983-10-01 00:00","2100-01-01 00:00","S2007AK001006","08N0088","Alaska"
"66067","633:CA:SNTL","633","CA","SNTL","Monitor Pass","UT","Alpine","160502010201",8306,38.6683,-119.6087,-8,"MNPC1","1990-10-01 00:00","2100-01-01 00:00","S2012CA003001","13N0359","California"
"70320","634:UT:SNTL","634","UT","SNTL","Monte Cristo","UT","Cache","160102030201",8932,41.46547,-111.49688,-8,"MCRU1","1978-10-01 00:00","2100-01-01 00:00","S11UT057001","12N7846","Utah"
"34382","949:AK:SNTL","949","AK","SNTL","Monument Creek","AK","Fairbanks North Star","190803060402",1850,65.07833,-145.87067,-9,"MNCA2","1979-10-01 00:00","2100-01-01 00:00","S2007AK001008","08N0090","Alaska"
"34589","636:ID:SNTL","636","ID","SNTL","Moonshine","ID","Lemhi","170402170201",7440,44.4147,-113.39812,-8,"MNSI1","1979-10-01 00:00","2100-01-01 00:00","S07ID059001","08N0110","Idaho"
